,timestamp,energy_net,energy_total,electricity_net,electricity_total,fuelOil_total,naturalGas_total,propane_total,month,hr
163,"(7, 19)",3938.730769191936,833188.5674419355,-21067.270717008065,483598.17055725807,216.8368879670968,336363.40365,13007.58083185484,7,19
164,"(7, 20)",28339.38452387097,837067.6269508065,2389.1145131153226,479337.35207741935,203.3850875434516,343426.95286290324,14095.092455,7,20
165,"(7, 21)",44647.16194685484,804683.1287774193,19947.63153016129,464324.4052580645,216.39452253991936,326397.4164685484,13748.225311290322,7,21
166,"(7, 22)",54241.04826556452,769491.0242306452,30547.024008548386,447656.38166935486,246.9188815247581,308440.16996612906,13151.332999596774,7,22
167,"(7, 23)",53865.53209548388,735220.7222459678,31164.02459887097,425470.84254193545,222.7129658481452,296678.6146516129,12855.93590310484,7,23
168,"(8, 0)",46084.89708185483,632316.4022217741,25426.177646693548,347915.37703064515,171.11930812945968,272358.6653983871,11873.062302443548,8,0
169,"(8, 1)",35766.325774193545,494686.67890080647,19517.192885080647,267940.92311370966,135.3764105498629,217331.2613717742,9281.043544241937,8,1
170,"(8, 2)",28003.828315403225,393221.86805,16576.66013862903,227560.3006306452,103.9032263633871,159061.37942338712,6501.350824830645,8,2
171,"(8, 3)",23879.606798548382,338458.7026870967,15458.67681483871,210602.813325,78.88010779999193,122958.67737887095,4824.954105000001,8,3
172,"(8, 4)",22378.194504435483,322298.671308871,14811.579730806452,201852.8389951613,64.38047931784678,116064.4900291129,4314.015742120968,8,4
173,"(8, 5)",22226.963900403225,327382.39717258065,14470.149616854838,199466.2336629032,66.94711442381451,123191.01192935483,4657.931112201613,8,5
174,"(8, 6)",24686.20779129032,362489.25623790326,14641.293285080645,204487.92151290324,79.00486286220968,151968.20431975808,5955.138254258064,8,6
175,"(8, 7)",29701.914102983872,440856.8559419355,15562.492439112904,218735.5429758065,116.78561720906453,213334.5698564516,8677.70002258871,8,7
176,"(8, 8)",39251.35099556452,566182.043567742,17334.536066451612,249230.32330725808,151.9493766054113,304343.2429112903,12456.85933851613,8,8
177,"(8, 9)",36013.33736330645,641439.3404741935,10971.815360879033,283501.7206379032,165.9625747968387,343565.7806370968,14209.721183048388,8,9
178,"(8, 10)",25370.175130435484,663986.803566129,360.7224867266129,312831.75122016127,175.8365373821774,337630.5642806452,13348.10377925,8,10
179,"(8, 11)",8912.6338336625,681310.2737540322,-15704.607722036772,337590.0163266129,158.70389036096773,330543.42434032256,13013.525009596777,8,11
180,"(8, 12)",-12570.672007930643,693735.4006717742,-36955.837476370965,351862.59875,166.98865657825806,328763.08662580646,12947.459765379032,8,12
181,"(8, 13)",-33942.87888878226,690806.9306701613,-57343.64170806452,363754.7970532258,220.90974015524196,314295.26037741936,12543.184118209678,8,13
182,"(8, 14)",-47297.29653395161,692783.331266129,-69933.59714782257,381256.182866129,188.24108199615324,299484.16944193543,11859.612791241936,8,14
183,"(8, 15)",-55587.99204693549,662166.0629475807,-75619.12622701612,386640.4482435484,168.86570521580646,264732.1652717742,10630.525346491935,8,15
184,"(8, 16)",-54831.05673072581,647749.6111862904,-72982.52062314516,397506.2707556452,158.302728443,240091.6378612903,10000.63646566129,8,16
185,"(8, 17)",-43511.74437927419,678660.6313177419,-62214.175372661295,420675.7619733871,169.08431271309678,248039.06981935483,9774.806912290323,8,17
186,"(8, 18)",-21093.50922259677,750238.8327685484,-42536.52578,452493.0755685484,165.17970817047583,286502.7013282258,11070.071766451614,8,18
187,"(8, 19)",7881.493186782822,821896.4116330645,-17174.098885758063,472984.68761693547,194.90746603430645,335870.1833701613,12849.56996135484,8,19
188,"(8, 20)",31130.18502209677,824354.1098233871,5774.309148795967,467793.3362201613,207.4608010910484,342398.08183790324,13953.279713306452,8,20
189,"(8, 21)",48362.67328991935,793766.8668451613,23798.96546548387,454300.7417483871,236.7627893814113,325479.6415427419,13753.259006129032,8,21
190,"(8, 22)",55448.63091419355,766769.4324620968,32037.787553225804,442557.118166129,228.4602827684677,310532.831975,13450.384045806451,8,22
191,"(8, 23)",53617.96940935483,735651.8923419354,30952.845349193547,424293.1348685484,233.67309864241932,298301.6694282258,12833.451378790322,8,23
192,"(9, 0)",45684.88266058334,628796.7999608333,24109.6649215,332462.03263166663,181.8231207749,284144.58715333336,12008.720136633334,9,0
193,"(9, 1)",35413.71631116667,493128.117665,18407.850839416667,253056.53303166665,160.28568535256667,230291.02317166663,9622.16047145,9,1
194,"(9, 2)",28013.973057166662,395641.3865775,15918.263802833331,215674.73307666663,121.52764487119168,172867.2565683333,6982.149642791667,9,2
195,"(9, 3)",24046.09633991667,344116.67155666667,14749.097887916669,200792.6931583333,91.38079393606668,137748.43594825,5494.261217383333,9,3
