,timestamp,energy_net,energy_total,electricity_net,electricity_total,fuelOil_total,naturalGas_total,propane_total,month,hr
171,"(8, 3)",38.99225190024193,17591.26379701613,38.98504571806452,10032.528630217745,10.74381438885484,6015.244441903225,1530.9672258741934,8,3
172,"(8, 4)",40.846409705,19020.89385879032,40.84008170314516,10007.59889907258,6.574248412903225,7421.785661435484,1584.7109054991936,8,4
173,"(8, 5)",37.74985171782258,22194.37707709677,37.74314794395162,10480.16248133871,14.417221471370969,9769.271335419357,1930.968008191129,8,5
174,"(8, 6)",43.28657293951613,26799.72221314516,43.29849254967742,11517.424403282255,15.288790092903223,12321.471482806452,2945.8887809193548,8,6
175,"(8, 7)",68.99183844853226,34000.80243524193,68.99757528178226,14027.069391129033,19.056621879112903,15768.448699435485,4183.839557451613,8,7
176,"(8, 8)",34.839281779153225,37870.35766717742,34.84148113089516,16129.22936451613,24.406210506774197,17317.25532629839,4400.282150741935,8,8
177,"(8, 9)",3.974993860725805,35087.817327419354,3.97368234716129,16501.285144919355,11.410510019112904,14926.509975991934,3648.6626594112895,8,9
178,"(8, 10)",-23.74123168804032,31923.08069830645,-23.73274458595968,16369.92125951613,19.820031293467743,12363.834410112902,3168.677286451613,8,10
179,"(8, 11)",0.1568022364516122,29942.33370306452,-1.7183491212338695,16261.803904032258,20.325346523387097,10805.7844625,2856.112062298387,8,11
180,"(8, 12)",-7.834961265717739,28951.00308379032,-8.880740697951616,16556.092670806454,18.06315954782258,9742.598359693548,2636.572911064516,8,12
181,"(8, 13)",-34.91711062765323,27915.042197741936,-34.917635238241935,16749.569018951614,18.201076841451613,8693.492411048386,2455.518407354839,8,13
182,"(8, 14)",-30.888895567879032,26721.47618241936,-30.89708882417742,16658.94758177419,18.01737787258064,7849.530710717742,2197.389310643548,8,14
183,"(8, 15)",-24.04567982183065,25840.12630459677,-24.045171699225804,17002.9864608871,20.27899257782258,6841.299785080646,1977.6899234887096,8,15
184,"(8, 16)",1.3133617775645163,26704.312632258065,1.3141465449516132,17871.992713306452,17.51549627,6941.624601395161,1872.8178424322584,8,16
185,"(8, 17)",20.573712107338707,29280.94588637097,20.579183412258065,19674.289048790324,16.595284618790323,7485.9767191370975,2103.173486535484,8,17
186,"(8, 18)",43.58415382120968,32552.918075322577,43.5855349616129,21437.44802983871,24.460003971451616,8508.599114169356,2582.016034467742,8,18
187,"(8, 19)",50.71922774411291,34438.40313467741,50.72058915846774,22501.02802951613,24.116069144435485,9169.958317870967,2741.7431452822584,8,19
188,"(8, 20)",54.52711849080645,34445.56796709677,54.526341930725806,22333.717452580648,26.79887525145161,9278.50552279032,2807.0386857741937,8,20
189,"(8, 21)",56.09685764266129,34239.189902741935,56.09238283645161,22236.425696935483,26.680415168403226,9375.881426814516,2600.405388451613,8,21
