,timestamp,energy_net,energy_total,electricity_net,electricity_total,fuelOil_total,naturalGas_total,propane_total,month,hr
156,"(7, 12)",-6953.416243791128,2318476.141870968,-8940.343974902418,1673885.440983871,47775.45693451613,512261.9923653226,84577.66004282258,7,12
157,"(7, 13)",-6152.594042537096,2287973.762112903,-7916.223519298387,1702780.270314516,45405.04952120968,461559.32614596776,78252.07765596775,7,13
158,"(7, 14)",-4570.706722092741,2314228.902169355,-6282.661257319355,1763197.0075564515,45589.3768425,429613.1050935484,75838.74419951614,7,14
159,"(7, 15)",-1659.369370682258,2444774.048766129,-3582.5587482870965,1873768.8331129032,49715.25680040322,439867.9328604839,81411.37141564516,7,15
160,"(7, 16)",1851.0795589916047,2641328.6157903224,-237.7082164241371,2004209.6347016129,55752.42665862903,488127.64602741937,93237.2591357258,7,16
161,"(7, 17)",5299.958431830645,2814087.632903226,2944.9731170629034,2095806.9025080649,60528.97064887097,553655.4364185483,104086.40170733872,7,17
162,"(7, 18)",7505.698892120968,2848966.5644758064,5180.344200572581,2105064.164758065,61370.421224435486,577209.9858935483,105316.64570919356,7,18
163,"(7, 19)",8697.92236041129,2782861.3619274194,6581.277139475807,2056149.199266129,61212.24611225807,564751.0394790323,100749.12023846772,7,19
164,"(7, 20)",8811.008818217742,2679398.7864758065,6687.857743782258,1978092.809612903,61168.620755,544923.1463330645,95232.4800092742,7,20
165,"(7, 21)",7798.547666016128,2485490.8837016127,5822.19055657258,1816305.762274193,55662.080530080646,524453.8410459678,89076.38080532258,7,21
166,"(7, 22)",6163.202801185484,2104701.2118548388,4529.49408566129,1516098.1967419356,43241.97014193548,469441.9976330645,75910.3455935484,7,22
167,"(7, 23)",4897.288005733871,1656027.4039758064,3725.468767911291,1208057.8062475806,31736.66973895161,359338.0349379032,56899.474487741936,7,23
168,"(8, 0)",3992.176867604839,1285568.514548387,3077.6706753629032,973765.2559032256,25981.474935403225,244997.06126532255,40850.04305225807,8,0
169,"(8, 1)",3564.435824395161,1111244.4485959678,2797.5289989596777,876890.1686169355,23916.60125201613,178442.04399435484,31986.040801612904,8,1
170,"(8, 2)",3348.298823774194,1031392.0324233872,2645.2676453306453,822587.4698185483,25297.03490024193,153933.91947580647,29544.09151,8,2
171,"(8, 3)",3328.428432612903,1015189.8710693548,2521.7144380887094,795330.8969209677,29548.246196935484,157852.0748153226,32449.350772177422,8,3
172,"(8, 4)",3656.883903620968,1080839.3714846773,2567.063233596774,803848.6910387097,40013.22214782258,194665.53906774192,42310.71995701613,8,4
173,"(8, 5)",4213.780772435484,1266946.5095548388,2615.292216524193,869800.043383871,52757.057044596775,282508.9123701613,61845.510820241936,8,5
174,"(8, 6)",3738.097732182258,1558409.9402903223,1612.6140241034675,1008405.6042806451,57039.60818701613,409355.2064274194,83604.90934282258,8,6
175,"(8, 7)",1836.8672104930645,1770370.939153226,-340.6275654928226,1150618.9446,54787.78732604838,473559.1664887096,91409.01662064515,8,7
176,"(8, 8)",-670.8606180592903,1887356.598798387,-2770.746184683145,1258560.6650241937,53629.06688758064,485993.47262580646,89156.91649338709,8,8
177,"(8, 9)",-2934.323757671645,1998947.147387097,-5136.290024929032,1351663.280846774,54963.10309693548,504059.2096822581,88267.22290620967,8,9
178,"(8, 10)",-4615.461169795161,2109758.894782258,-6778.526044669355,1438284.4848548388,54697.58312153226,528443.9606016129,88364.00708185483,8,10
179,"(8, 11)",-5157.3765580975805,2185978.1436693547,-7265.457369169355,1519317.9944758064,51414.54779112903,526891.3993,88392.69902895161,8,11
180,"(8, 12)",-4941.629846232177,2212861.0345967743,-6882.753682233871,1579800.8744677422,47420.85039943548,502103.7147129032,83565.15539879032,8,12
181,"(8, 13)",-4224.415855249194,2186145.498548387,-5939.235516564516,1615180.8686370968,44198.57307330645,450766.53852822585,76022.02598153226,8,13
182,"(8, 14)",-2729.0450256188547,2206744.440951613,-4309.701611527419,1670774.3112661291,44145.9287266129,418746.1574612904,73085.7799657258,8,14
183,"(8, 15)",-291.854739300242,2328417.9575,-1956.7368679835483,1772904.627604839,47355.01978548387,429742.508716129,78403.84791169355,8,15
184,"(8, 16)",2968.7727506667825,2517236.1981612905,937.921815167984,1895208.2123629032,53102.88551620968,477124.2049104839,91797.12618620969,8,16
185,"(8, 17)",5958.704646693548,2683341.6878951616,3739.0163885725806,1982292.6521048388,57639.70063685484,541667.0220395161,101734.24401653226,8,17
186,"(8, 18)",7863.143319185484,2715969.337685484,5696.63000516129,1989789.3816532255,59874.52619387097,563427.8048854839,102872.1572491129,8,18
187,"(8, 19)",8589.93769766129,2652010.136169355,6523.386348096774,1945281.3295080643,59893.69898701613,548534.657157258,98300.3775223387,8,19
188,"(8, 20)",8493.887172991936,2573346.8492741934,6423.89198125,1889517.813266129,59327.526751451616,530701.1854185484,93822.0473458871,8,20
189,"(8, 21)",7535.022626693548,2411646.1969435485,5447.994650403225,1754249.5871129031,55545.744717822585,513963.7990604839,87888.46424806451,8,21
190,"(8, 22)",6089.680866056451,2035843.1457096771,4351.590276709677,1452705.4232903223,45118.7326475,462093.8907129032,75913.38034629032,8,22
191,"(8, 23)",4823.582371620967,1595101.4163709676,3554.942144137097,1148802.8936451613,33518.9411582258,356012.40948790323,56771.65605903226,8,23
